r,i,reg_cap_cost_mult
b219,CoalOldUns,1
b219,CofireNew,1
b219,CofireOld,1
b219,csp1_1,1
b219,csp1_10,1
b219,csp1_11,1
b219,csp1_12,1
b219,csp1_2,1
b219,csp1_3,1
b219,csp1_4,1
b219,csp1_5,1
b219,csp1_6,1
b219,csp1_7,1
b219,csp1_8,1
b219,csp1_9,1
b219,dac,1
b219,distpv,1
b219,dupv_1,1
b219,dupv_10,1
b219,dupv_2,1
b219,dupv_3,1
b219,dupv_4,1
b219,dupv_5,1
b219,dupv_6,1
b219,dupv_7,1
b219,dupv_8,1
b219,dupv_9,1
b219,electrolyzer,1
b219,Gas-CC,1
b219,Gas-CC-CCS-F1,1
b219,Gas-CC-CCS-F2,1
b219,Gas-CC-CCS-F3,1
b219,Gas-CT,1
b219,hydD,1
b219,hydED,1
b219,hydEND,1
b219,hydND,1
b219,hydNPD,1
b219,hydNPND,1
b219,Hydro,1
b219,hydSD,1
b219,hydSND,1
b219,hydUD,1
b219,hydUND,1
b219,ice,1
b219,lfill-gas,1
b219,MHKwave,1
b219,Nuclear,1
b219,Nuclear-SMR,1
b219,Ocean,1
b219,o-g-s,1
b219,PSH,1
b219,H2-CC,1
b219,H2-CT,1
b219,smr,1
b219,smr_ccs,1
b219,UPV,1
b219,OFSWIND,1
b219,ONSWIND,1
b219,coal-CCS_mod,1
b219,coal-CCS_max,1
b219,Gas-CC-CCS_mod,1
b219,Gas-CC-CCS_max,1
b219,beccs_mod,1
b219,beccs_max,1
b219,dac_gas,1
b219,egs_allkm_1,1
b219,egs_allkm_2,1
b219,egs_allkm_3,1
b219,egs_allkm_4,1
b219,egs_allkm_5,1
b219,egs_allkm_6,1
b219,egs_allkm_7,1
b219,egs_allkm_8,1
b219,egs_allkm_9,1
b219,egs_allkm_10,1
b219,geohydro_allkm_1,1
b219,geohydro_allkm_2,1
b219,geohydro_allkm_3,1
b219,geohydro_allkm_4,1
b219,geohydro_allkm_5,1
b219,geohydro_allkm_6,1
b219,geohydro_allkm_7,1
b219,geohydro_allkm_8,1
b219,geohydro_allkm_9,1
b219,geohydro_allkm_10,1
b219,egs_nearfield_1,1
b219,egs_nearfield_2,1
b219,egs_nearfield_3,1
b219,egs_nearfield_4,1
b219,egs_nearfield_5,1
b219,egs_nearfield_6,1
b219,egs_nearfield_7,1
b219,egs_nearfield_8,1
b219,egs_nearfield_9,1
b219,egs_nearfield_10,1
b220,BATTERY,1
b220,biopower,1
b220,caes,1
b220,can-imports,1
b220,coal-CCS-F1,1
b220,coal-CCS-F2,1
b220,coal-CCS-F3,1
b220,Coal-IGCC,1
b220,coal-new,1
b220,CoalOldScr,1
b220,CoalOldUns,1
b220,CofireNew,1
b220,CofireOld,1
b220,csp1_1,1
b220,csp1_10,1
b220,csp1_11,1
b220,csp1_12,1
b220,csp1_2,1
b220,csp1_3,1
b220,csp1_4,1
b220,csp1_5,1
b220,csp1_6,1
b220,csp1_7,1
b220,csp1_8,1
b220,csp1_9,1
b220,dac,1
b220,distpv,1
b220,dupv_1,1
b220,dupv_10,1
b220,dupv_2,1
b220,dupv_3,1
b220,dupv_4,1
b220,dupv_5,1
b220,dupv_6,1
b220,dupv_7,1
b220,dupv_8,1
b220,dupv_9,1
b220,electrolyzer,1
b220,Gas-CC,1
b220,Gas-CC-CCS-F1,1
b220,Gas-CC-CCS-F2,1
b220,Gas-CC-CCS-F3,1
b220,Gas-CT,1
b220,hydD,1
b220,hydED,1
b220,hydEND,1
b220,hydND,1
b220,hydNPD,1
b220,hydNPND,1
b220,Hydro,1
b220,hydSD,1
b220,hydSND,1
b220,hydUD,1
b220,hydUND,1
b220,ice,1
b220,lfill-gas,1
b220,MHKwave,1
b220,Nuclear,1
b220,Nuclear-SMR,1
b220,Ocean,1
b220,o-g-s,1
b220,PSH,1
b220,H2-CC,1
b220,H2-CT,1
b220,smr,1
b220,smr_ccs,1
b220,UPV,1
b220,OFSWIND,1
b220,ONSWIND,1
b220,coal-CCS_mod,1
b220,coal-CCS_max,1
b220,Gas-CC-CCS_mod,1
b220,Gas-CC-CCS_max,1
b220,beccs_mod,1
b220,beccs_max,1
b220,dac_gas,1
b220,egs_allkm_1,1
b220,egs_allkm_2,1
b220,egs_allkm_3,1
b220,egs_allkm_4,1
b220,egs_allkm_5,1
b220,egs_allkm_6,1
b220,egs_allkm_7,1
b220,egs_allkm_8,1
b220,egs_allkm_9,1
b220,egs_allkm_10,1
b220,geohydro_allkm_1,1
b220,geohydro_allkm_2,1
b220,geohydro_allkm_3,1
b220,geohydro_allkm_4,1
b220,geohydro_allkm_5,1
b220,geohydro_allkm_6,1
b220,geohydro_allkm_7,1
b220,geohydro_allkm_8,1
b220,geohydro_allkm_9,1
b220,geohydro_allkm_10,1
b220,egs_nearfield_1,1
b220,egs_nearfield_2,1
b220,egs_nearfield_3,1
b220,egs_nearfield_4,1
b220,egs_nearfield_5,1
b220,egs_nearfield_6,1
b220,egs_nearfield_7,1
b220,egs_nearfield_8,1
b220,egs_nearfield_9,1
b220,egs_nearfield_10,1
b221,BATTERY,1
b221,biopower,1
b221,caes,1
b221,can-imports,1
b221,coal-CCS-F1,1
b221,coal-CCS-F2,1
b221,coal-CCS-F3,1
b221,Coal-IGCC,1
b221,coal-new,1
b221,CoalOldScr,1
b221,CoalOldUns,1
b221,CofireNew,1
b221,CofireOld,1
b221,csp1_1,1
b221,csp1_10,1
b221,csp1_11,1
b221,csp1_12,1
b221,csp1_2,1
b221,csp1_3,1
b221,csp1_4,1
b221,csp1_5,1
b221,csp1_6,1
b221,csp1_7,1
b221,csp1_8,1
b221,csp1_9,1
b221,dac,1
b221,distpv,1
b221,dupv_1,1
b221,dupv_10,1
b221,dupv_2,1
b221,dupv_3,1
b221,dupv_4,1
b221,dupv_5,1
b221,dupv_6,1
b221,dupv_7,1
b221,dupv_8,1
b221,dupv_9,1
b221,electrolyzer,1
b221,Gas-CC,1
b221,Gas-CC-CCS-F1,1
b221,Gas-CC-CCS-F2,1
b221,Gas-CC-CCS-F3,1
b221,Gas-CT,1
b221,hydD,1
b221,hydED,1
b221,hydEND,1
b221,hydND,1
b221,hydNPD,1
b221,hydNPND,1
b221,Hydro,1
b221,hydSD,1
b221,hydSND,1
b221,hydUD,1
b221,hydUND,1
b221,ice,1
b221,lfill-gas,1
b221,MHKwave,1
b221,Nuclear,1
b221,Nuclear-SMR,1
b221,Ocean,1
b221,o-g-s,1
b221,PSH,1
b221,H2-CC,1
b221,H2-CT,1
b221,smr,1
b221,smr_ccs,1
b221,UPV,1
b221,OFSWIND,1
b221,ONSWIND,1
b221,coal-CCS_mod,1
b221,coal-CCS_max,1
b221,Gas-CC-CCS_mod,1
b221,Gas-CC-CCS_max,1
b221,beccs_mod,1
b221,beccs_max,1
b221,dac_gas,1
b221,egs_allkm_1,1
b221,egs_allkm_2,1
b221,egs_allkm_3,1
b221,egs_allkm_4,1
b221,egs_allkm_5,1
b221,egs_allkm_6,1
b221,egs_allkm_7,1
b221,egs_allkm_8,1
b221,egs_allkm_9,1
b221,egs_allkm_10,1
b221,geohydro_allkm_1,1
b221,geohydro_allkm_2,1
b221,geohydro_allkm_3,1
b221,geohydro_allkm_4,1
b221,geohydro_allkm_5,1
b221,geohydro_allkm_6,1
b221,geohydro_allkm_7,1
b221,geohydro_allkm_8,1
b221,geohydro_allkm_9,1
b221,geohydro_allkm_10,1
b221,egs_nearfield_1,1
b221,egs_nearfield_2,1
b221,egs_nearfield_3,1
b221,egs_nearfield_4,1
b221,egs_nearfield_5,1
b221,egs_nearfield_6,1
b221,egs_nearfield_7,1
b221,egs_nearfield_8,1
b221,egs_nearfield_9,1
b221,egs_nearfield_10,1
b222,BATTERY,1
b222,biopower,1
b222,caes,1
b222,can-imports,1
b222,coal-CCS-F1,1
b222,coal-CCS-F2,1
b222,coal-CCS-F3,1
b222,Coal-IGCC,1
b222,coal-new,1
b222,CoalOldScr,1
b222,CoalOldUns,1
b222,CofireNew,1
b222,CofireOld,1
b222,csp1_1,1
b222,csp1_10,1
b222,csp1_11,1
b222,csp1_12,1
b222,csp1_2,1
b222,csp1_3,1
b222,csp1_4,1
b222,csp1_5,1
b222,csp1_6,1
b222,csp1_7,1
b222,csp1_8,1
b222,csp1_9,1
b222,dac,1
b222,distpv,1
b222,dupv_1,1
b222,dupv_10,1
b222,dupv_2,1
b222,dupv_3,1
b222,dupv_4,1
b222,dupv_5,1
b222,dupv_6,1
b222,dupv_7,1
b222,dupv_8,1
b222,dupv_9,1
b222,electrolyzer,1
b222,Gas-CC,1
b222,Gas-CC-CCS-F1,1
b222,Gas-CC-CCS-F2,1
b222,Gas-CC-CCS-F3,1
b222,Gas-CT,1
b222,hydD,1
b222,hydED,1
b222,hydEND,1
b222,hydND,1
b222,hydNPD,1
b222,hydNPND,1
b222,Hydro,1
b222,hydSD,1
b222,hydSND,1
b222,hydUD,1
b222,hydUND,1
b222,ice,1
b222,lfill-gas,1
b222,MHKwave,1
b222,Nuclear,1
b222,Nuclear-SMR,1
b222,Ocean,1
b222,o-g-s,1
b222,PSH,1
b222,H2-CC,1
b222,H2-CT,1
b222,smr,1
b222,smr_ccs,1
b222,UPV,1
b222,OFSWIND,1
b222,ONSWIND,1
b222,coal-CCS_mod,1
b222,coal-CCS_max,1
b222,Gas-CC-CCS_mod,1
b222,Gas-CC-CCS_max,1
b222,beccs_mod,1
b222,beccs_max,1
b222,dac_gas,1
b222,egs_allkm_1,1
b222,egs_allkm_2,1
b222,egs_allkm_3,1
b222,egs_allkm_4,1
b222,egs_allkm_5,1
b222,egs_allkm_6,1
b222,egs_allkm_7,1
b222,egs_allkm_8,1
b222,egs_allkm_9,1
b222,egs_allkm_10,1
b222,geohydro_allkm_1,1
b222,geohydro_allkm_2,1
b222,geohydro_allkm_3,1
b222,geohydro_allkm_4,1
b222,geohydro_allkm_5,1
b222,geohydro_allkm_6,1
b222,geohydro_allkm_7,1
b222,geohydro_allkm_8,1
b222,geohydro_allkm_9,1
b222,geohydro_allkm_10,1
b222,egs_nearfield_1,1
b222,egs_nearfield_2,1
b222,egs_nearfield_3,1
b222,egs_nearfield_4,1
b222,egs_nearfield_5,1
b222,egs_nearfield_6,1
b222,egs_nearfield_7,1
b222,egs_nearfield_8,1
b222,egs_nearfield_9,1
b222,egs_nearfield_10,1
b223,BATTERY,1
b223,biopower,1
b223,caes,1
b223,can-imports,1
b223,coal-CCS-F1,1
b223,coal-CCS-F2,1
b223,coal-CCS-F3,1
b223,Coal-IGCC,1
b223,coal-new,1
b223,CoalOldScr,1
b223,CoalOldUns,1
b223,CofireNew,1
b223,CofireOld,1
b223,csp1_1,1
b223,csp1_10,1
b223,csp1_11,1
b223,csp1_12,1
b223,csp1_2,1
b223,csp1_3,1
b223,csp1_4,1
b223,csp1_5,1
b223,csp1_6,1
b223,csp1_7,1
b223,csp1_8,1
b223,csp1_9,1
b223,dac,1
b223,distpv,1
b223,dupv_1,1
b223,dupv_10,1
b223,dupv_2,1
b223,dupv_3,1
b223,dupv_4,1
b223,dupv_5,1
b223,dupv_6,1
b223,dupv_7,1
b223,dupv_8,1
b223,dupv_9,1
b223,electrolyzer,1
b223,Gas-CC,1
b223,Gas-CC-CCS-F1,1
b223,Gas-CC-CCS-F2,1
b223,Gas-CC-CCS-F3,1
b223,Gas-CT,1
b223,hydD,1
b223,hydED,1
b223,hydEND,1
b223,hydND,1
b223,hydNPD,1
b223,hydNPND,1
b223,Hydro,1
b223,hydSD,1
b223,hydSND,1
b223,hydUD,1
b223,hydUND,1
b223,ice,1
b223,lfill-gas,1
b223,MHKwave,1
b223,Nuclear,1
b223,Nuclear-SMR,1
b223,Ocean,1
b223,o-g-s,1
b223,PSH,1
b223,H2-CC,1
b223,H2-CT,1
b223,smr,1
b223,smr_ccs,1
b223,UPV,1
b223,OFSWIND,1
b223,ONSWIND,1
b223,coal-CCS_mod,1
b223,coal-CCS_max,1
b223,Gas-CC-CCS_mod,1
b223,Gas-CC-CCS_max,1
b223,beccs_mod,1
b223,beccs_max,1
b223,dac_gas,1
b223,egs_allkm_1,1
b223,egs_allkm_2,1
b223,egs_allkm_3,1
b223,egs_allkm_4,1
b223,egs_allkm_5,1
b223,egs_allkm_6,1
b223,egs_allkm_7,1
b223,egs_allkm_8,1
b223,egs_allkm_9,1
b223,egs_allkm_10,1
b223,geohydro_allkm_1,1
b223,geohydro_allkm_2,1
b223,geohydro_allkm_3,1
b223,geohydro_allkm_4,1
b223,geohydro_allkm_5,1
b223,geohydro_allkm_6,1
b223,geohydro_allkm_7,1
b223,geohydro_allkm_8,1
b223,geohydro_allkm_9,1
b223,geohydro_allkm_10,1
b223,egs_nearfield_1,1
b223,egs_nearfield_2,1
b223,egs_nearfield_3,1
b223,egs_nearfield_4,1
b223,egs_nearfield_5,1
b223,egs_nearfield_6,1
b223,egs_nearfield_7,1
b223,egs_nearfield_8,1
b223,egs_nearfield_9,1
b223,egs_nearfield_10,1
b224,BATTERY,1
b224,biopower,1
b224,caes,1
b224,can-imports,1
b224,coal-CCS-F1,1
b224,coal-CCS-F2,1
b224,coal-CCS-F3,1
b224,Coal-IGCC,1
b224,coal-new,1
b224,CoalOldScr,1
b224,CoalOldUns,1
b224,CofireNew,1
b224,CofireOld,1
b224,csp1_1,1
b224,csp1_10,1
b224,csp1_11,1
b224,csp1_12,1
b224,csp1_2,1
b224,csp1_3,1
b224,csp1_4,1
b224,csp1_5,1
b224,csp1_6,1
b224,csp1_7,1
b224,csp1_8,1
b224,csp1_9,1
b224,dac,1
b224,distpv,1
b224,dupv_1,1
b224,dupv_10,1
b224,dupv_2,1
b224,dupv_3,1
b224,dupv_4,1
b224,dupv_5,1
b224,dupv_6,1
b224,dupv_7,1
b224,dupv_8,1
b224,dupv_9,1
b224,electrolyzer,1
b224,Gas-CC,1
b224,Gas-CC-CCS-F1,1
b224,Gas-CC-CCS-F2,1
b224,Gas-CC-CCS-F3,1
b224,Gas-CT,1
b224,hydD,1
b224,hydED,1
b224,hydEND,1
b224,hydND,1
b224,hydNPD,1
b224,hydNPND,1
b224,Hydro,1
b224,hydSD,1
b224,hydSND,1
b224,hydUD,1
b224,hydUND,1
b224,ice,1
b224,lfill-gas,1
b224,MHKwave,1
b224,Nuclear,1
b224,Nuclear-SMR,1
b224,Ocean,1
b224,o-g-s,1
b224,PSH,1
b224,H2-CC,1
b224,H2-CT,1
b224,smr,1
b224,smr_ccs,1
b224,UPV,1
b224,OFSWIND,1
b224,ONSWIND,1
b224,coal-CCS_mod,1
b224,coal-CCS_max,1
b224,Gas-CC-CCS_mod,1
b224,Gas-CC-CCS_max,1
b224,beccs_mod,1
b224,beccs_max,1
b224,dac_gas,1
b224,egs_allkm_1,1
b224,egs_allkm_2,1
b224,egs_allkm_3,1
b224,egs_allkm_4,1
b224,egs_allkm_5,1
b224,egs_allkm_6,1
b224,egs_allkm_7,1
b224,egs_allkm_8,1
b224,egs_allkm_9,1
b224,egs_allkm_10,1
b224,geohydro_allkm_1,1
b224,geohydro_allkm_2,1
b224,geohydro_allkm_3,1
b224,geohydro_allkm_4,1
b224,geohydro_allkm_5,1
b224,geohydro_allkm_6,1
b224,geohydro_allkm_7,1
b224,geohydro_allkm_8,1
b224,geohydro_allkm_9,1
b224,geohydro_allkm_10,1
b224,egs_nearfield_1,1
b224,egs_nearfield_2,1
b224,egs_nearfield_3,1
b224,egs_nearfield_4,1
b224,egs_nearfield_5,1
b224,egs_nearfield_6,1
b224,egs_nearfield_7,1
b224,egs_nearfield_8,1
b224,egs_nearfield_9,1
b224,egs_nearfield_10,1
b301,BATTERY,1
b301,biopower,1
b301,caes,1
b301,can-imports,1
b301,coal-CCS-F1,1
b301,coal-CCS-F2,1
b301,coal-CCS-F3,1
b301,Coal-IGCC,1
b301,coal-new,1
b301,CoalOldScr,1
b301,CoalOldUns,1
b301,CofireNew,1
b301,CofireOld,1
b301,csp1_1,1
b301,csp1_10,1
b301,csp1_11,1
b301,csp1_12,1
b301,csp1_2,1
b301,csp1_3,1
b301,csp1_4,1
b301,csp1_5,1
b301,csp1_6,1
b301,csp1_7,1
b301,csp1_8,1
b301,csp1_9,1
b301,dac,1
b301,distpv,1
b301,dupv_1,1
b301,dupv_10,1
b301,dupv_2,1
b301,dupv_3,1
b301,dupv_4,1
b301,dupv_5,1
b301,dupv_6,1
b301,dupv_7,1
b301,dupv_8,1
b301,dupv_9,1
b301,electrolyzer,1
b301,Gas-CC,1
b301,Gas-CC-CCS-F1,1
b301,Gas-CC-CCS-F2,1
b301,Gas-CC-CCS-F3,1
b301,Gas-CT,1
b301,hydD,1
b301,hydED,1
b301,hydEND,1
b301,hydND,1
b301,hydNPD,1
b301,hydNPND,1
b301,Hydro,1
b301,hydSD,1
b301,hydSND,1
b301,hydUD,1
b301,hydUND,1
b301,ice,1
b301,lfill-gas,1
b301,MHKwave,1
b301,Nuclear,1
b301,Nuclear-SMR,1
b301,Ocean,1
b301,o-g-s,1
b301,PSH,1
b301,H2-CC,1
b301,H2-CT,1
b301,smr,1
b301,smr_ccs,1
b301,UPV,1
b301,OFSWIND,1
b301,ONSWIND,1
b301,coal-CCS_mod,1
b301,coal-CCS_max,1
b301,Gas-CC-CCS_mod,1
b301,Gas-CC-CCS_max,1
b301,beccs_mod,1
b301,beccs_max,1
b301,dac_gas,1
b301,egs_allkm_1,1
b301,egs_allkm_2,1
b301,egs_allkm_3,1
b301,egs_allkm_4,1
b301,egs_allkm_5,1
b301,egs_allkm_6,1
b301,egs_allkm_7,1
b301,egs_allkm_8,1
b301,egs_allkm_9,1
b301,egs_allkm_10,1
b301,geohydro_allkm_1,1
b301,geohydro_allkm_2,1
b301,geohydro_allkm_3,1
b301,geohydro_allkm_4,1
b301,geohydro_allkm_5,1
b301,geohydro_allkm_6,1
b301,geohydro_allkm_7,1
b301,geohydro_allkm_8,1
b301,geohydro_allkm_9,1
b301,geohydro_allkm_10,1
b301,egs_nearfield_1,1
b301,egs_nearfield_2,1
b301,egs_nearfield_3,1
b301,egs_nearfield_4,1
b301,egs_nearfield_5,1
b301,egs_nearfield_6,1
b301,egs_nearfield_7,1
b301,egs_nearfield_8,1
b301,egs_nearfield_9,1
b301,egs_nearfield_10,1
b302,BATTERY,1
b302,biopower,1
b302,caes,1
b302,can-imports,1
b302,coal-CCS-F1,1
b302,coal-CCS-F2,1
b302,coal-CCS-F3,1
b302,Coal-IGCC,1
b302,coal-new,1
b302,CoalOldScr,1
b302,CoalOldUns,1
b302,CofireNew,1
b302,CofireOld,1
b302,csp1_1,1
b302,csp1_10,1
b302,csp1_11,1
b302,csp1_12,1
b302,csp1_2,1
b302,csp1_3,1
b302,csp1_4,1
b302,csp1_5,1
b302,csp1_6,1
b302,csp1_7,1
b302,csp1_8,1
b302,csp1_9,1
b302,dac,1
b302,distpv,1
b302,dupv_1,1
b302,dupv_10,1
b302,dupv_2,1
b302,dupv_3,1
b302,dupv_4,1
b302,dupv_5,1
b302,dupv_6,1
b302,dupv_7,1
b302,dupv_8,1
b302,dupv_9,1
b302,electrolyzer,1
b302,Gas-CC,1
b302,Gas-CC-CCS-F1,1
b302,Gas-CC-CCS-F2,1
b302,Gas-CC-CCS-F3,1
b302,Gas-CT,1
b302,hydD,1
b302,hydED,1
b302,hydEND,1
b302,hydND,1
b302,hydNPD,1
b302,hydNPND,1
b302,Hydro,1
b302,hydSD,1
b302,hydSND,1
b302,hydUD,1
b302,hydUND,1
b302,ice,1
b302,lfill-gas,1
b302,MHKwave,1
b302,Nuclear,1
b302,Nuclear-SMR,1
b302,Ocean,1
b302,o-g-s,1
b302,PSH,1
b302,H2-CC,1
b302,H2-CT,1
b302,smr,1
b302,smr_ccs,1
b302,UPV,1
b302,OFSWIND,1
b302,ONSWIND,1
b302,coal-CCS_mod,1
b302,coal-CCS_max,1
b302,Gas-CC-CCS_mod,1
b302,Gas-CC-CCS_max,1
b302,beccs_mod,1
b302,beccs_max,1
b302,dac_gas,1
b302,egs_allkm_1,1
b302,egs_allkm_2,1
b302,egs_allkm_3,1
b302,egs_allkm_4,1
b302,egs_allkm_5,1
b302,egs_allkm_6,1
b302,egs_allkm_7,1
b302,egs_allkm_8,1
b302,egs_allkm_9,1
b302,egs_allkm_10,1
b302,geohydro_allkm_1,1
b302,geohydro_allkm_2,1
b302,geohydro_allkm_3,1
b302,geohydro_allkm_4,1
b302,geohydro_allkm_5,1
b302,geohydro_allkm_6,1
b302,geohydro_allkm_7,1
b302,geohydro_allkm_8,1
b302,geohydro_allkm_9,1
b302,geohydro_allkm_10,1
b302,egs_nearfield_1,1
b302,egs_nearfield_2,1
b302,egs_nearfield_3,1
b302,egs_nearfield_4,1
b302,egs_nearfield_5,1
b302,egs_nearfield_6,1
b302,egs_nearfield_7,1
b302,egs_nearfield_8,1
b302,egs_nearfield_9,1
b302,egs_nearfield_10,1
b303,BATTERY,1
b303,biopower,1
b303,caes,1
b303,can-imports,1
b303,coal-CCS-F1,1
b303,coal-CCS-F2,1
b303,coal-CCS-F3,1
b303,Coal-IGCC,1
b303,coal-new,1
b303,CoalOldScr,1
b303,CoalOldUns,1
b303,CofireNew,1
b303,CofireOld,1
b303,csp1_1,1
b303,csp1_10,1
b303,csp1_11,1
b303,csp1_12,1
b303,csp1_2,1
b303,csp1_3,1
b303,csp1_4,1
b303,csp1_5,1
b303,csp1_6,1
b303,csp1_7,1
b303,csp1_8,1
b303,csp1_9,1
b303,dac,1
b303,distpv,1
b303,dupv_1,1
b303,dupv_10,1
b303,dupv_2,1
b303,dupv_3,1
b303,dupv_4,1
b303,dupv_5,1
b303,dupv_6,1
b303,dupv_7,1
b303,dupv_8,1
b303,dupv_9,1
b303,electrolyzer,1
b303,Gas-CC,1
b303,Gas-CC-CCS-F1,1
b303,Gas-CC-CCS-F2,1
b303,Gas-CC-CCS-F3,1
b303,Gas-CT,1
b303,hydD,1
b303,hydED,1
b303,hydEND,1
b303,hydND,1
b303,hydNPD,1
b303,hydNPND,1
b303,Hydro,1
b303,hydSD,1
b303,hydSND,1
b303,hydUD,1
b303,hydUND,1
b303,ice,1
b303,lfill-gas,1
b303,MHKwave,1
b303,Nuclear,1
b303,Nuclear-SMR,1
b303,Ocean,1
b303,o-g-s,1
b303,PSH,1
b303,H2-CC,1
b303,H2-CT,1
b303,smr,1
b303,smr_ccs,1
b303,UPV,1
b303,OFSWIND,1
b303,ONSWIND,1
b303,coal-CCS_mod,1
b303,coal-CCS_max,1
b303,Gas-CC-CCS_mod,1
b303,Gas-CC-CCS_max,1
b303,beccs_mod,1
b303,beccs_max,1
b303,dac_gas,1
b303,egs_allkm_1,1
b303,egs_allkm_2,1
b303,egs_allkm_3,1
b303,egs_allkm_4,1
b303,egs_allkm_5,1
b303,egs_allkm_6,1
b303,egs_allkm_7,1
b303,egs_allkm_8,1
b303,egs_allkm_9,1
b303,egs_allkm_10,1
b303,geohydro_allkm_1,1
b303,geohydro_allkm_2,1
b303,geohydro_allkm_3,1
b303,geohydro_allkm_4,1
b303,geohydro_allkm_5,1
b303,geohydro_allkm_6,1
b303,geohydro_allkm_7,1
b303,geohydro_allkm_8,1
b303,geohydro_allkm_9,1
b303,geohydro_allkm_10,1
b303,egs_nearfield_1,1
b303,egs_nearfield_2,1
b303,egs_nearfield_3,1
b303,egs_nearfield_4,1
b303,egs_nearfield_5,1
b303,egs_nearfield_6,1
b303,egs_nearfield_7,1
b303,egs_nearfield_8,1
b303,egs_nearfield_9,1
b303,egs_nearfield_10,1
b304,BATTERY,1
b304,biopower,1
b304,caes,1
b304,can-imports,1
b304,coal-CCS-F1,1
b304,coal-CCS-F2,1
b304,coal-CCS-F3,1
b304,Coal-IGCC,1
b304,coal-new,1
b304,CoalOldScr,1
b304,CoalOldUns,1
b304,CofireNew,1
b304,CofireOld,1
b304,csp1_1,1
b304,csp1_10,1
b304,csp1_11,1
b304,csp1_12,1
b304,csp1_2,1
b304,csp1_3,1
b304,csp1_4,1
b304,csp1_5,1
b304,csp1_6,1
b304,csp1_7,1
b304,csp1_8,1
b304,csp1_9,1
b304,dac,1
b304,distpv,1
b304,dupv_1,1
b304,dupv_10,1
b304,dupv_2,1
b304,dupv_3,1
b304,dupv_4,1
b304,dupv_5,1
b304,dupv_6,1
b304,dupv_7,1
b304,dupv_8,1
b304,dupv_9,1
b304,electrolyzer,1
b304,Gas-CC,1
b304,Gas-CC-CCS-F1,1
b304,Gas-CC-CCS-F2,1
b304,Gas-CC-CCS-F3,1
b304,Gas-CT,1
b304,hydD,1
b304,hydED,1
b304,hydEND,1
b304,hydND,1
b304,hydNPD,1
b304,hydNPND,1
b304,Hydro,1
b304,hydSD,1
b304,hydSND,1
b304,hydUD,1
b304,hydUND,1
b304,ice,1
b304,lfill-gas,1
b304,MHKwave,1
b304,Nuclear,1
b304,Nuclear-SMR,1
b304,Ocean,1
b304,o-g-s,1
b304,PSH,1
b304,H2-CC,1
b304,H2-CT,1
b304,smr,1
b304,smr_ccs,1
b304,UPV,1
b304,OFSWIND,1
b304,ONSWIND,1
b304,coal-CCS_mod,1
b304,coal-CCS_max,1
b304,Gas-CC-CCS_mod,1
b304,Gas-CC-CCS_max,1
b304,beccs_mod,1
b304,beccs_max,1
b304,dac_gas,1
b304,egs_allkm_1,1
b304,egs_allkm_2,1
b304,egs_allkm_3,1
b304,egs_allkm_4,1
b304,egs_allkm_5,1
b304,egs_allkm_6,1
b304,egs_allkm_7,1
b304,egs_allkm_8,1
b304,egs_allkm_9,1
b304,egs_allkm_10,1
b304,geohydro_allkm_1,1
b304,geohydro_allkm_2,1
b304,geohydro_allkm_3,1
b304,geohydro_allkm_4,1
b304,geohydro_allkm_5,1
b304,geohydro_allkm_6,1
b304,geohydro_allkm_7,1
b304,geohydro_allkm_8,1
b304,geohydro_allkm_9,1
b304,geohydro_allkm_10,1
b304,egs_nearfield_1,1
b304,egs_nearfield_2,1
b304,egs_nearfield_3,1
b304,egs_nearfield_4,1
b304,egs_nearfield_5,1
b304,egs_nearfield_6,1
b304,egs_nearfield_7,1
b304,egs_nearfield_8,1
b304,egs_nearfield_9,1
b304,egs_nearfield_10,1
b305,BATTERY,1
b305,biopower,1
b305,caes,1
b305,can-imports,1
b305,coal-CCS-F1,1
b305,coal-CCS-F2,1
b305,coal-CCS-F3,1
b305,Coal-IGCC,1
b305,coal-new,1
b305,CoalOldScr,1
b305,CoalOldUns,1
b305,CofireNew,1
b305,CofireOld,1
b305,csp1_1,1
b305,csp1_10,1
b305,csp1_11,1
b305,csp1_12,1
b305,csp1_2,1
b305,csp1_3,1
b305,csp1_4,1
b305,csp1_5,1
b305,csp1_6,1
b305,csp1_7,1
b305,csp1_8,1
b305,csp1_9,1
b305,dac,1
b305,distpv,1
b305,dupv_1,1
b305,dupv_10,1
b305,dupv_2,1
b305,dupv_3,1
b305,dupv_4,1
b305,dupv_5,1
b305,dupv_6,1
b305,dupv_7,1
b305,dupv_8,1
b305,dupv_9,1
b305,electrolyzer,1
b305,Gas-CC,1
b305,Gas-CC-CCS-F1,1
b305,Gas-CC-CCS-F2,1
b305,Gas-CC-CCS-F3,1
b305,Gas-CT,1
b305,hydD,1
b305,hydED,1
b305,hydEND,1
b305,hydND,1
b305,hydNPD,1
b305,hydNPND,1
b305,Hydro,1
b305,hydSD,1
b305,hydSND,1
b305,hydUD,1
b305,hydUND,1
b305,ice,1
b305,lfill-gas,1
b305,MHKwave,1
b305,Nuclear,1
b305,Nuclear-SMR,1
b305,Ocean,1
b305,o-g-s,1
b305,PSH,1
b305,H2-CC,1
b305,H2-CT,1
b305,smr,1
b305,smr_ccs,1
b305,UPV,1
b305,OFSWIND,1
b305,ONSWIND,1
b305,coal-CCS_mod,1
b305,coal-CCS_max,1
